baseyear,changeyear,stfp,cntyfp,tractfp,geoid,changenopolls,nopollsadded,nopollsremoved,pctblack,pctwhite,pcthispanic,baseyearpopulationdensity,lastgeyearpollinglocstotal,baseyearpollinglocstotal
2022,2020 - 2022,13,13215,13215010602,13215010602,2,0,2,0.743,0.15,,3524,2,0
2018,2016 - 2018,13,13215,13215010605,13215010605,2,1,1,0.972,0.01,,1755,1,1
2020,2018 - 2020,13,13215,13215010605,13215010605,0,0,0,0.865,0.084,,1752,1,1
2022,2020 - 2022,13,13215,13215010605,13215010605,2,1,1,0.821,0.087,,1842,1,1
2018,2016 - 2018,13,13215,13215010701,13215010701,2,0,2,0.747,0.215,,2334,2,0
2022,2020 - 2022,13,13215,13215010701,13215010701,2,2,0,0.757,0.173,,2735,0,2
2018,2016 - 2018,13,13215,13215010702,13215010702,1,1,0,0.869,0.082,,2782,0,1
2020,2018 - 2020,13,13215,13215010702,13215010702,0,0,0,0.776,0.115,,2646,1,1
2022,2020 - 2022,13,13215,13215010702,13215010702,1,0,1,0.692,0.089,,3041,1,0
2018,2016 - 2018,13,13215,13215010703,13215010703,0,0,0,0.916,0.052,,3145,1,1
2022,2020 - 2022,13,13215,13215010704,13215010704,1,0,1,0.78,0.132,,3279,1,0
2018,2016 - 2018,13,13215,13215011100,13215011100,0,0,0,0.399,0.556,,1477,1,1
2020,2018 - 2020,13,13215,13215011100,13215011100,0,0,0,0.349,0.544,,1256,1,1
2022,2020 - 2022,13,13215,13215011100,13215011100,1,0,1,0.352,0.541,,1253,1,0
2018,2016 - 2018,13,13215,13215011500,13215011500,1,1,0,0.474,0.306,,1201,0,1
2020,2018 - 2020,13,13215,13215011500,13215011500,1,0,1,0.589,0.225,,947,1,0
2018,2016 - 2018,13,13217,13217100100,13217100100,0,0,0,0.307,0.655,,246,2,2
2022,2020 - 2022,13,13217,13217100101,13217100101,1,1,0,0.168,0.752,,213,0,1
2022,2020 - 2022,13,13217,13217100102,13217100102,1,0,1,0.422,0.55,,271,2,1
2018,2016 - 2018,13,13217,13217100201,13217100201,0,0,0,0.147,0.843,,124,1,1
2018,2016 - 2018,13,13217,13217100202,13217100202,0,0,0,0.045,0.947,,140,3,3
2020,2018 - 2020,13,13217,13217100202,13217100202,0,0,0,0.074,0.876,,150,3,3
2022,2020 - 2022,13,13217,13217100202,13217100202,2,1,1,0.064,0.877,,160,3,3
2022,2020 - 2022,13,13217,13217100203,13217100203,0,0,0,0.102,0.791,,91,1,1
2018,2016 - 2018,13,13217,13217100300,13217100300,0,0,0,0.434,0.529,,741,2,2
2022,2020 - 2022,13,13217,13217100301,13217100301,0,0,0,0.541,0.414,,703,1,1
2022,2020 - 2022,13,13217,13217100302,13217100302,0,0,0,0.246,0.553,,975,1,1
2018,2016 - 2018,13,13217,13217100400,13217100400,0,0,0,0.364,0.585,,796,2,2
2020,2018 - 2020,13,13217,13217100400,13217100400,0,0,0,0.418,0.5,,783,2,2
2022,2020 - 2022,13,13217,13217100400,13217100400,0,0,0,0.359,0.582,,819,2,2
2018,2016 - 2018,13,13217,13217100501,13217100501,0,0,0,0.74,0.216,,2105,2,2
2018,2016 - 2018,13,13217,13217100502,13217100502,0,0,0,0.619,0.34,,1006,2,2
2022,2020 - 2022,13,13217,13217100503,13217100503,0,0,0,0.695,0.169,,2170,1,1
2022,2020 - 2022,13,13217,13217100505,13217100505,1,1,0,0.778,0.139,,1415,1,2
2022,2020 - 2022,13,13217,13217100506,13217100506,2,1,1,0.709,0.222,,665,1,1
2022,2020 - 2022,13,13217,13217100507,13217100507,0,0,0,0.598,0.376,,1918,1,1
2018,2016 - 2018,13,13217,13217100600,13217100600,0,0,0,0.47,0.444,,548,1,1
2020,2018 - 2020,13,13217,13217100600,13217100600,0,0,0,0.428,0.489,,558,1,1
2022,2020 - 2022,13,13217,13217100600,13217100600,0,0,0,0.477,0.443,,584,1,1
2018,2016 - 2018,13,13217,13217100700,13217100700,0,0,0,0.616,0.326,,1106,1,1
2022,2020 - 2022,13,13217,13217100702,13217100702,1,0,1,0.69,0.289,,648,1,0
2018,2016 - 2018,13,13217,13217100800,13217100800,2,1,1,0.23,0.721,,216,4,4
2022,2020 - 2022,13,13217,13217100801,13217100801,1,0,1,0.265,0.668,,203,3,2
2022,2020 - 2022,13,13217,13217100802,13217100802,0,0,0,0.253,0.707,,214,1,1
2022,2020 - 2022,13,13217,13217100902,13217100902,1,1,0,0.453,0.389,,1188,0,1
2018,2016 - 2018,13,13217,13217100903,13217100903,0,0,0,0.545,0.413,,932,3,3
2020,2018 - 2020,13,13217,13217100903,13217100903,0,0,0,0.527,0.374,,877,3,3
2022,2020 - 2022,13,13217,13217100903,13217100903,1,1,0,0.53,0.348,,862,3,4
2018,2016 - 2018,13,13219,13219030100,13219030100,3,2,1,0.052,0.89,,307,3,4
2022,2020 - 2022,13,13219,13219030101,13219030101,0,0,0,0.002,0.98,,95,1,1
2022,2020 - 2022,13,13219,13219030103,13219030103,0,0,0,0.024,0.826,,473,1,1
2022,2020 - 2022,13,13219,13219030104,13219030104,3,1,2,0.005,0.879,,494,2,1
2018,2016 - 2018,13,13219,13219030200,13219030200,2,1,1,0.068,0.851,,545,1,1
2022,2020 - 2022,13,13219,13219030201,13219030201,1,0,1,0.039,0.857,,564,1,0
2018,2016 - 2018,13,13219,13219030300,13219030300,2,1,1,0.043,0.9,,218,1,1
2020,2018 - 2020,13,13219,13219030300,13219030300,0,0,0,0.01,0.898,,237,1,1
2022,2020 - 2022,13,13219,13219030300,13219030300,2,1,1,0.012,0.879,,253,1,1
2018,2016 - 2018,13,13219,13219030400,13219030400,2,2,0,0.054,0.909,,332,2,4
2022,2020 - 2022,13,13219,13219030401,13219030401,0,0,0,0,0.894,,383,1,1
2022,2020 - 2022,13,13219,13219030402,13219030402,3,1,2,0.046,0.888,,330,3,2
2018,2016 - 2018,13,13219,13219030500,13219030500,0,0,0,0.048,0.923,,48,1,1
2020,2018 - 2020,13,13219,13219030500,13219030500,0,0,0,0.008,0.98,,60,1,1
2022,2020 - 2022,13,13219,13219030500,13219030500,1,0,1,0.008,0.964,,61,1,0
2018,2016 - 2018,13,13219,13219030600,13219030600,4,2,2,0.06,0.836,,84,2,2
2020,2018 - 2020,13,13219,13219030600,13219030600,0,0,0,0.067,0.842,,81,2,2
2022,2020 - 2022,13,13219,13219030600,13219030600,4,2,2,0.067,0.773,,95,2,2
2018,2016 - 2018,13,13221,13221960201,13221960201,0,0,0,0.147,0.795,,95,1,1
2018,2016 - 2018,13,13221,13221960202,13221960202,2,1,1,0.197,0.767,,50,2,2
2022,2020 - 2022,13,13221,13221960204,13221960204,0,0,0,0.11,0.878,,151,1,1
2022,2020 - 2022,13,13221,13221960206,13221960206,1,1,0,0.248,0.736,,62,2,3
2018,2016 - 2018,13,13223,13223120101,13223120101,1,1,0,0.1,0.837,,867,1,2
2018,2016 - 2018,13,13223,13223120102,13223120102,4,1,3,0.154,0.743,,1018,3,1
2018,2016 - 2018,13,13223,13223120103,13223120103,2,0,2,0.081,0.889,,436,2,0
2022,2020 - 2022,13,13223,13223120107,13223120107,1,1,0,0.286,0.586,,1742,0,1
2022,2020 - 2022,13,13223,13223120108,13223120108,2,1,1,0.182,0.709,,1287,1,1
2022,2020 - 2022,13,13223,13223120109,13223120109,0,0,0,0.111,0.881,,999,1,1
2022,2020 - 2022,13,13223,13223120110,13223120110,1,1,0,0.089,0.827,,792,0,1
2022,2020 - 2022,13,13223,13223120111,13223120111,0,0,0,0.158,0.749,,407,1,1
2018,2016 - 2018,13,13223,13223120202,13223120202,1,1,0,0.294,0.629,,1087,0,1
2018,2016 - 2018,13,13223,13223120204,13223120204,2,1,1,0.206,0.782,,1340,1,1
2022,2020 - 2022,13,13223,13223120207,13223120207,2,1,1,0.046,0.805,,1395,1,1
2018,2016 - 2018,13,13223,13223120301,13223120301,1,0,1,0.222,0.646,,796,1,0
2022,2020 - 2022,13,13223,13223120301,13223120301,1,1,0,0.223,0.716,,827,0,1
2018,2016 - 2018,13,13223,13223120302,13223120302,3,2,1,0.283,0.685,,595,2,3
2022,2020 - 2022,13,13223,13223120305,13223120305,0,0,0,0.083,0.765,,1040,1,1
2022,2020 - 2022,13,13223,13223120306,13223120306,2,1,1,0.258,0.742,,658,1,1
2018,2016 - 2018,13,13223,13223120400,13223120400,5,2,3,0.171,0.767,,190,3,2
2022,2020 - 2022,13,13223,13223120401,13223120401,2,1,1,0.066,0.873,,140,1,1
2022,2020 - 2022,13,13223,13223120402,13223120402,2,1,1,0.111,0.831,,150,1,1
2022,2020 - 2022,13,13223,13223120403,13223120403,1,1,0,0.305,0.618,,193,0,1
2018,2016 - 2018,13,13223,13223120501,13223120501,2,1,1,0.358,0.624,,824,1,1
2018,2016 - 2018,13,13223,13223120502,13223120502,0,0,0,0.062,0.887,,900,1,1
2018,2016 - 2018,13,13223,13223120503,13223120503,1,0,1,0.13,0.845,,660,1,0
2022,2020 - 2022,13,13223,13223120503,13223120503,1,1,0,0.144,0.824,,595,0,1
2022,2020 - 2022,13,13223,13223120505,13223120505,1,0,1,0.139,0.821,,1381,1,0
2022,2020 - 2022,13,13223,13223120506,13223120506,1,1,0,0.063,0.9,,1069,0,1
2022,2020 - 2022,13,13223,13223120507,13223120507,1,0,1,0.511,0.322,,1178,1,0
2018,2016 - 2018,13,13223,13223120602,13223120602,1,1,0,0.269,0.696,,1151,0,1
2018,2016 - 2018,13,13223,13223120603,13223120603,1,0,1,0.328,0.594,,1124,2,1
2020,2018 - 2020,13,13223,13223120603,13223120603,0,0,0,0.331,0.575,,1343,1,1
2022,2020 - 2022,13,13223,13223120603,13223120603,1,1,0,0.403,0.519,,1244,1,2
2018,2016 - 2018,13,13223,13223120604,13223120604,1,0,1,0.223,0.754,,830,1,0
2022,2020 - 2022,13,13223,13223120604,13223120604,1,1,0,0.209,0.723,,800,0,1
2018,2016 - 2018,13,13223,13223120605,13223120605,0,0,0,0.124,0.784,,497,1,1
2020,2018 - 2020,13,13223,13223120605,13223120605,0,0,0,0.116,0.81,,513,1,1
2022,2020 - 2022,13,13223,13223120605,13223120605,0,0,0,0.124,0.801,,500,1,1
2022,2020 - 2022,13,13223,13223120607,13223120607,1,0,1,0.367,0.551,,938,1,0
2018,2016 - 2018,13,13225,13225040102,13225040102,0,0,0,0.24,0.719,,334,2,2
2022,2020 - 2022,13,13225,13225040103,13225040103,0,0,0,0.38,0.599,,654,1,1
2022,2020 - 2022,13,13225,13225040105,13225040105,0,0,0,0.153,0.833,,169,1,1
2018,2016 - 2018,13,13225,13225040200,13225040200,0,0,0,0.46,0.375,,88,1,1
2020,2018 - 2020,13,13225,13225040200,13225040200,0,0,0,0.463,0.392,,84,1,1
2022,2020 - 2022,13,13225,13225040200,13225040200,1,1,0,0.507,0.421,,77,1,2
2018,2016 - 2018,13,13225,13225040301,13225040301,0,0,0,0.433,0.427,,231,1,1
2020,2018 - 2020,13,13225,13225040301,13225040301,0,0,0,0.308,0.527,,270,1,1
2022,2020 - 2022,13,13225,13225040301,13225040301,0,0,0,0.248,0.553,,277,1,1
2018,2016 - 2018,13,13225,13225040400,13225040400,0,0,0,0.863,0.121,,252,2,2
2020,2018 - 2020,13,13225,13225040400,13225040400,0,0,0,0.875,0.105,,248,2,2
2022,2020 - 2022,13,13225,13225040400,13225040400,0,0,0,0.846,0.128,,250,2,2
2018,2016 - 2018,13,13227,13227050100,13227050100,0,0,0,0.019,0.909,,139,1,1
2022,2020 - 2022,13,13227,13227050102,13227050102,0,0,0,0.001,0.943,,101,1,1
2018,2016 - 2018,13,13227,13227050200,13227050200,0,0,0,0.039,0.902,,344,2,2
2022,2020 - 2022,13,13227,13227050201,13227050201,1,1,0,0.002,0.893,,652,1,2
2022,2020 - 2022,13,13227,13227050202,13227050202,2,1,1,0.018,0.921,,191,1,1
2018,2016 - 2018,13,13227,13227050300,13227050300,2,1,1,0,0.911,,102,2,2
2020,2018 - 2020,13,13227,13227050300,13227050300,0,0,0,0,0.921,,104,2,2
2022,2020 - 2022,13,13227,13227050300,13227050300,2,1,1,0,0.906,,105,2,2
2018,2016 - 2018,13,13227,13227050400,13227050400,0,0,0,0.006,0.858,,80,3,3
2020,2018 - 2020,13,13227,13227050400,13227050400,0,0,0,0.004,0.798,,82,3,3
2022,2020 - 2022,13,13227,13227050400,13227050400,0,0,0,0.002,0.818,,84,3,3
2018,2016 - 2018,13,13227,13227050600,13227050600,0,0,0,0.001,0.896,,159,4,4
2022,2020 - 2022,13,13227,13227050601,13227050601,0,0,0,0.048,0.933,,290,3,3
2022,2020 - 2022,13,13227,13227050602,13227050602,0,0,0,0,0.867,,92,1,1
2018,2016 - 2018,13,13229,13229960100,13229960100,0,0,0,0.064,0.898,,28,1,1
2020,2018 - 2020,13,13229,13229960100,13229960100,0,0,0,0.13,0.827,,30,1,1
2022,2020 - 2022,13,13229,13229960100,13229960100,0,0,0,0.189,0.763,,30,1,1
2018,2016 - 2018,13,13229,13229960400,13229960400,0,0,0,0.063,0.874,,117,1,1
2022,2020 - 2022,13,13229,13229960401,13229960401,0,0,0,0.038,0.872,,184,1,1
2022,2020 - 2022,13,13229,13229960402,13229960402,1,1,0,0.106,0.878,,68,0,1
2018,2016 - 2018,13,13231,13231010100,13231010100,2,1,1,0.133,0.836,,110,2,2
2022,2020 - 2022,13,13231,13231010101,13231010101,2,2,0,0.092,0.865,,111,0,2
2022,2020 - 2022,13,13231,13231010102,13231010102,1,0,1,0.181,0.786,,108,2,1
2018,2016 - 2018,13,13231,13231010200,13231010200,2,1,1,0.041,0.942,,80,2,2
2020,2018 - 2020,13,13231,13231010200,13231010200,0,0,0,0.031,0.934,,88,2,2
2022,2020 - 2022,13,13231,13231010200,13231010200,2,1,1,0.027,0.919,,89,2,2
2018,2016 - 2018,13,13231,13231010300,13231010300,2,1,1,0.147,0.843,,64,3,3
2020,2018 - 2020,13,13231,13231010300,13231010300,0,0,0,0.101,0.86,,64,3,3
2022,2020 - 2022,13,13231,13231010300,13231010300,2,1,1,0.103,0.854,,62,3,3
2018,2016 - 2018,13,13231,13231010400,13231010400,0,0,0,0.027,0.959,,77,1,1
2020,2018 - 2020,13,13231,13231010400,13231010400,0,0,0,0.017,0.975,,87,1,1
2022,2020 - 2022,13,13231,13231010400,13231010400,0,0,0,0.021,0.969,,90,1,1
2018,2016 - 2018,13,13233,13233010100,13233010100,2,1,1,0.063,0.852,,107,1,1
2020,2018 - 2020,13,13233,13233010100,13233010100,2,1,1,0.065,0.855,,114,1,1
2022,2020 - 2022,13,13233,13233010100,13233010100,2,1,1,0.061,0.899,,109,1,1
2018,2016 - 2018,13,13233,13233010200,13233010200,0,0,0,0.079,0.786,,185,1,1
2022,2020 - 2022,13,13233,13233010202,13233010202,0,0,0,0.047,0.859,,84,1,1
2018,2016 - 2018,13,13233,13233010300,13233010300,0,0,0,0.105,0.761,,62,2,2
2020,2018 - 2020,13,13233,13233010300,13233010300,0,0,0,0.045,0.877,,67,2,2
2022,2020 - 2022,13,13233,13233010300,13233010300,0,0,0,0.046,0.882,,63,2,2
2022,2020 - 2022,13,13233,13233010400,13233010400,1,1,0,0.09,0.766,,156,0,1
2018,2016 - 2018,13,13233,13233010500,13233010500,0,0,0,0.179,0.656,,250,2,2
2020,2018 - 2020,13,13233,13233010500,13233010500,0,0,0,0.282,0.632,,221,2,2
2022,2020 - 2022,13,13233,13233010500,13233010500,0,0,0,0.274,0.611,,217,2,2
2018,2016 - 2018,13,13233,13233010700,13233010700,2,1,1,0.245,0.696,,227,1,1
2020,2018 - 2020,13,13233,13233010700,13233010700,2,1,1,0.171,0.769,,212,1,1
2022,2020 - 2022,13,13233,13233010700,13233010700,0,0,0,0.119,0.82,,219,1,1
2018,2016 - 2018,13,13235,13235950200,13235950200,0,0,0,0.363,0.614,,101,2,2
2022,2020 - 2022,13,13235,13235950201,13235950201,2,1,1,0.707,0.265,,1213,2,2
2018,2016 - 2018,13,13237,13237960101,13237960101,0,0,0,0.039,0.941,,56,1,1
2020,2018 - 2020,13,13237,13237960101,13237960101,0,0,0,0.068,0.886,,70,1,1
2022,2020 - 2022,13,13237,13237960101,13237960101,0,0,0,0.102,0.799,,68,1,1
2018,2016 - 2018,13,13237,13237960102,13237960102,0,0,0,0.125,0.799,,102,1,1
2022,2020 - 2022,13,13237,13237960103,13237960103,0,0,0,0.102,0.83,,70,1,1
2018,2016 - 2018,13,13237,13237960202,13237960202,2,1,1,0.559,0.406,,138,2,2
2022,2020 - 2022,13,13237,13237960203,13237960203,0,0,0,0.482,0.503,,140,1,1
2022,2020 - 2022,13,13237,13237960204,13237960204,2,1,1,0.665,0.33,,153,1,1
2018,2016 - 2018,13,13237,13237960300,13237960300,0,0,0,0.147,0.853,,42,1,1
2022,2020 - 2022,13,13237,13237960302,13237960302,0,0,0,0.092,0.908,,123,1,1
2018,2016 - 2018,13,13239,13239960300,13239960300,2,1,1,0.524,0.388,,15,2,2
2020,2018 - 2020,13,13239,13239960300,13239960300,0,0,0,0.47,0.433,,15,2,2
2022,2020 - 2022,13,13239,13239960300,13239960300,3,2,1,0.523,0.414,,15,2,3
2018,2016 - 2018,13,13241,13241970201,13241970201,2,1,1,0.001,0.959,,49,1,1
2020,2018 - 2020,13,13241,13241970201,13241970201,0,0,0,0,0.979,,51,1,1
2022,2020 - 2022,13,13241,13241970201,13241970201,2,1,1,0,0.916,,55,1,1
2018,2016 - 2018,13,13243,13243790100,13243790100,3,2,1,0.417,0.483,,9,2,3
2020,2018 - 2020,13,13243,13243790100,13243790100,2,1,1,0.508,0.362,,8,3,3
2022,2020 - 2022,13,13243,13243790100,13243790100,1,0,1,0.462,0.394,,8,3,2
2018,2016 - 2018,13,13243,13243790200,13243790200,1,1,0,0.697,0.303,,23,3,4
2020,2018 - 2020,13,13243,13243790200,13243790200,0,0,0,0.67,0.309,,24,4,4
2022,2020 - 2022,13,13243,13243790200,13243790200,1,0,1,0.7,0.283,,22,4,3
2018,2016 - 2018,13,13245,13245000100,13245000100,0,0,0,0.393,0.565,,2188,1,1
2020,2018 - 2020,13,13245,13245000100,13245000100,0,0,0,0.279,0.681,,2247,1,1
2022,2020 - 2022,13,13245,13245000100,13245000100,0,0,0,0.225,0.726,,2362,1,1
2018,2016 - 2018,13,13245,13245000300,13245000300,2,1,1,0.624,0.344,,1902,1,1
2020,2018 - 2020,13,13245,13245000300,13245000300,0,0,0,0.577,0.356,,1626,1,1
2022,2020 - 2022,13,13245,13245000300,13245000300,2,1,1,0.641,0.321,,1465,1,1
2018,2016 - 2018,13,13245,13245000600,13245000600,0,0,0,0.67,0.33,,3477,1,1
2020,2018 - 2020,13,13245,13245000600,13245000600,0,0,0,0.682,0.318,,3329,1,1
2022,2020 - 2022,13,13245,13245000600,13245000600,0,0,0,0.643,0.357,,3404,1,1
2018,2016 - 2018,13,13245,13245000700,13245000700,2,1,1,0.893,0.101,,2235,1,1
2020,2018 - 2020,13,13245,13245000700,13245000700,2,1,1,0.927,0.057,,2364,1,1
2022,2020 - 2022,13,13245,13245000700,13245000700,0,0,0,0.921,0.072,,2508,1,1
2018,2016 - 2018,13,13245,13245000900,13245000900,0,0,0,0.968,0.015,,3060,1,1
2018,2016 - 2018,13,13245,13245001000,13245001000,0,0,0,0.344,0.545,,3160,1,1
2020,2018 - 2020,13,13245,13245001000,13245001000,0,0,0,0.423,0.453,,3604,1,1
2022,2020 - 2022,13,13245,13245001000,13245001000,0,0,0,0.351,0.511,,4084,1,1
2018,2016 - 2018,13,13245,13245001100,13245001100,1,1,0,0.038,0.937,,2369,0,1
2020,2018 - 2020,13,13245,13245001100,13245001100,1,0,1,0.031,0.876,,2277,1,0
2018,2016 - 2018,13,13245,13245001200,13245001200,0,0,0,0.531,0.427,,3678,1,1
2020,2018 - 2020,13,13245,13245001200,13245001200,0,0,0,0.614,0.341,,4002,1,1
2022,2020 - 2022,13,13245,13245001200,13245001200,0,0,0,0.655,0.313,,3390,1,1
2018,2016 - 2018,13,13245,13245001601,13245001601,1,1,0,0.812,0.161,,1997,1,2
2018,2016 - 2018,13,13245,13245001602,13245001602,0,0,0,0.209,0.775,,2884,1,1
2020,2018 - 2020,13,13245,13245001602,13245001602,0,0,0,0.157,0.774,,2885,1,1
2022,2020 - 2022,13,13245,13245001602,13245001602,0,0,0,0.112,0.829,,2892,1,1
2022,2020 - 2022,13,13245,13245001604,13245001604,1,0,1,0.728,0.087,,1636,2,1
2018,2016 - 2018,13,13245,13245010101,13245010101,0,0,0,0.142,0.796,,1083,1,1
2020,2018 - 2020,13,13245,13245010101,13245010101,0,0,0,0.123,0.789,,1001,1,1
2022,2020 - 2022,13,13245,13245010101,13245010101,0,0,0,0.186,0.678,,1169,1,1
2018,2016 - 2018,13,13245,13245010104,13245010104,0,0,0,0.193,0.589,,1284,1,1
2020,2018 - 2020,13,13245,13245010104,13245010104,0,0,0,0.235,0.572,,1121,1,1
2022,2020 - 2022,13,13245,13245010104,13245010104,0,0,0,0.329,0.552,,967,1,1
2018,2016 - 2018,13,13245,13245010105,13245010105,0,0,0,0.173,0.81,,2148,1,1
2020,2018 - 2020,13,13245,13245010105,13245010105,0,0,0,0.166,0.766,,1957,1,1
2022,2020 - 2022,13,13245,13245010105,13245010105,0,0,0,0.094,0.842,,1763,1,1
2018,2016 - 2018,13,13245,13245010106,13245010106,0,0,0,0.479,0.484,,2832,1,1
2022,2020 - 2022,13,13245,13245010109,13245010109,0,0,0,0.236,0.624,,3312,1,1
2018,2016 - 2018,13,13245,13245010201,13245010201,0,0,0,0.065,0.873,,2021,3,3
2020,2018 - 2020,13,13245,13245010201,13245010201,0,0,0,0.066,0.818,,1889,3,3
2022,2020 - 2022,13,13245,13245010201,13245010201,0,0,0,0.08,0.832,,2014,3,3
2018,2016 - 2018,13,13245,13245010203,13245010203,1,0,1,0.66,0.277,,2466,1,0
2022,2020 - 2022,13,13245,13245010203,13245010203,1,1,0,0.505,0.328,,2228,0,1
2018,2016 - 2018,13,13245,13245010204,13245010204,0,0,0,0.565,0.347,,1309,2,2
2022,2020 - 2022,13,13245,13245010208,13245010208,0,0,0,0.571,0.274,,1359,2,2
2018,2016 - 2018,13,13245,13245010300,13245010300,0,0,0,0.792,0.2,,2652,2,2
2020,2018 - 2020,13,13245,13245010300,13245010300,0,0,0,0.777,0.158,,2668,2,2
2022,2020 - 2022,13,13245,13245010300,13245010300,2,1,1,0.803,0.159,,2705,2,2
2018,2016 - 2018,13,13245,13245010400,13245010400,1,1,0,0.849,0.129,,1909,1,2
2020,2018 - 2020,13,13245,13245010400,13245010400,1,0,1,0.877,0.082,,1709,2,1
2022,2020 - 2022,13,13245,13245010400,13245010400,2,1,1,0.884,0.095,,1747,1,1
2018,2016 - 2018,13,13245,13245010504,13245010504,0,0,0,0.675,0.309,,1368,2,2
2018,2016 - 2018,13,13245,13245010506,13245010506,0,0,0,0.632,0.341,,2464,1,1
2020,2018 - 2020,13,13245,13245010506,13245010506,0,0,0,0.552,0.434,,3668,1,1
2022,2020 - 2022,13,13245,13245010506,13245010506,0,0,0,0.614,0.366,,3738,1,1
2018,2016 - 2018,13,13245,13245010507,13245010507,0,0,0,0.825,0.153,,2373,1,1
2020,2018 - 2020,13,13245,13245010507,13245010507,0,0,0,0.8,0.191,,1883,1,1
2022,2020 - 2022,13,13245,13245010507,13245010507,0,0,0,0.759,0.224,,1769,1,1
2018,2016 - 2018,13,13245,13245010510,13245010510,0,0,0,0.475,0.477,,2223,2,2
2020,2018 - 2020,13,13245,13245010510,13245010510,0,0,0,0.599,0.38,,2591,2,2
2022,2020 - 2022,13,13245,13245010510,13245010510,0,0,0,0.63,0.345,,2690,2,2
2018,2016 - 2018,13,13245,13245010511,13245010511,1,1,0,0.706,0.27,,1440,0,1
2020,2018 - 2020,13,13245,13245010511,13245010511,1,0,1,0.662,0.314,,1277,1,0
2018,2016 - 2018,13,13245,13245010512,13245010512,0,0,0,0.815,0.14,,2439,2,2
2020,2018 - 2020,13,13245,13245010512,13245010512,0,0,0,0.774,0.091,,2514,2,2
2022,2020 - 2022,13,13245,13245010512,13245010512,0,0,0,0.798,0.089,,2525,2,2
2022,2020 - 2022,13,13245,13245010514,13245010514,0,0,0,0.9,0.088,,1503,1,1
2022,2020 - 2022,13,13245,13245010515,13245010515,0,0,0,0.572,0.212,,1337,1,1
2018,2016 - 2018,13,13245,13245010600,13245010600,0,0,0,0.931,0.053,,176,1,1
2022,2020 - 2022,13,13245,13245010602,13245010602,0,0,0,0.858,0.044,,103,1,1
2018,2016 - 2018,13,13245,13245010706,13245010706,0,0,0,0.568,0.345,,439,2,2
2020,2018 - 2020,13,13245,13245010706,13245010706,0,0,0,0.563,0.363,,433,2,2
2022,2020 - 2022,13,13245,13245010706,13245010706,0,0,0,0.557,0.323,,484,2,2
2018,2016 - 2018,13,13245,13245010708,13245010708,1,1,0,0.788,0.102,,1937,0,1
2020,2018 - 2020,13,13245,13245010708,13245010708,0,0,0,0.803,0.076,,1913,1,1
2022,2020 - 2022,13,13245,13245010708,13245010708,1,0,1,0.838,0.038,,1928,1,0
2018,2016 - 2018,13,13245,13245010709,13245010709,1,0,1,0.878,0.085,,2089,2,1
2020,2018 - 2020,13,13245,13245010709,13245010709,0,0,0,0.879,0.101,,2010,1,1
2022,2020 - 2022,13,13245,13245010709,13245010709,1,1,0,0.915,0.07,,2025,1,2
2018,2016 - 2018,13,13245,13245010711,13245010711,0,0,0,0.643,0.284,,820,1,1
2020,2018 - 2020,13,13245,13245010711,13245010711,0,0,0,0.69,0.181,,1005,1,1
2022,2020 - 2022,13,13245,13245010711,13245010711,0,0,0,0.7,0.166,,1125,1,1
2018,2016 - 2018,13,13245,13245010712,13245010712,0,0,0,0.859,0.101,,1820,1,1
2022,2020 - 2022,13,13245,13245010713,13245010713,2,1,1,0.849,0.093,,1938,1,1
2018,2016 - 2018,13,13245,13245010903,13245010903,0,0,0,0.31,0.634,,120,1,1
2020,2018 - 2020,13,13245,13245010903,13245010903,0,0,0,0.293,0.627,,118,1,1
2022,2020 - 2022,13,13245,13245010903,13245010903,1,1,0,0.343,0.564,,109,1,2
2018,2016 - 2018,13,13245,13245010904,13245010904,0,0,0,0.278,0.594,,194,1,1
2020,2018 - 2020,13,13245,13245010904,13245010904,0,0,0,0.36,0.554,,229,1,1
2022,2020 - 2022,13,13245,13245010904,13245010904,0,0,0,0.413,0.497,,228,1,1
2018,2016 - 2018,13,13245,13245010905,13245010905,0,0,0,0.162,0.802,,97,1,1
2020,2018 - 2020,13,13245,13245010905,13245010905,0,0,0,0.161,0.739,,99,1,1
2022,2020 - 2022,13,13245,13245010905,13245010905,0,0,0,0.185,0.667,,95,1,1
2018,2016 - 2018,13,13245,13245010906,13245010906,0,0,0,0.296,0.678,,329,1,1
2022,2020 - 2022,13,13245,13245010907,13245010907,0,0,0,0.533,0.454,,204,1,1
2022,2020 - 2022,13,13245,13245011000,13245011000,1,1,0,0.366,0.526,,1443,0,1
2022,2020 - 2022,13,13245,13245011100,13245011100,0,0,0,0.906,0.065,,2544,1,1
2018,2016 - 2018,13,13247,13247060101,13247060101,1,1,0,0.262,0.722,,314,1,2
2020,2018 - 2020,13,13247,13247060101,13247060101,1,0,1,0.423,0.557,,363,2,1
2022,2020 - 2022,13,13247,13247060101,13247060101,0,0,0,0.41,0.526,,395,1,1
2018,2016 - 2018,13,13247,13247060102,13247060102,2,1,1,0.442,0.541,,194,2,2
2022,2020 - 2022,13,13247,13247060103,13247060103,0,0,0,0.163,0.665,,142,1,1
2022,2020 - 2022,13,13247,13247060104,13247060104,0,0,0,0.586,0.397,,291,1,1
2018,2016 - 2018,13,13247,13247060201,13247060201,0,0,0,0.239,0.679,,949,1,1
