pollid,pollname,x,y,stfp,cntyfp,tractfp
2e32c8b3-77d6-45eb-8c88-45b757ac875f,"Census Tract 9502, Tishomingo County, Mississippi",-88.198,34.813,28,28141,28141950200
01617efd-e047-4ba4-a723-f5120214fafb,"Census Tract 9202.01, Hampton County, South Carolina",-81.078,32.917,45,45049,45049920201
8e2f5407-5194-4afc-a2d5-3de759085bdd,"Census Tract 9501.02, Warren County, Mississippi",-90.782,32.410,28,28149,28149950102
57402ef1-b72a-4cda-a5ff-d63ae850f386,"Census Tract 204.02, Aiken County, South Carolina",-81.809,33.562,45,45003,45003020402
7c906ee3-9a41-4878-b644-3db1a8bd921e,"Census Tract 17, Milwaukee County, Wisconsin",-88.019,43.109,55,55079,55079001700
4d180389-c33a-4490-bb4a-1ff8d12a7f36,"Census Tract 14.02, Marathon County, Wisconsin",-89.787,44.973,55,55073,55073001402
83f7a057-bed7-4b4f-be53-0c294c54d512,"Census Tract 104.01, Anderson County, South Carolina",-82.487,34.614,45,45007,45007010401
53579d3b-3d76-4eba-b865-ded4cbc747c7,"Census Tract 1204.01, Paulding County, Georgia",-85.000,33.922,13,13223,13223120401
0a1957f9-239d-4824-bfd8-ce27e08fc76d,"Census Tract 9502, Wayne County, Mississippi",-88.657,31.666,28,28153,28153950200
aaea50b2-f51e-4beb-970a-0ec919a6d8f2,"Census Tract 419.01, Fond du Lac County, Wisconsin",-88.548,43.684,55,55039,55039041901
948304f3-f972-4720-8735-ae355def8a2e,"Census Tract 301, Oconee County, South Carolina",-83.256,34.770,45,45073,45073030100
15ac0663-c617-490a-8cdd-35b5d4e701a5,"Census Tract 9501.01, Pike County, Mississippi",-90.408,31.206,28,28113,28113950101
a7a6e58d-1e5d-4c4e-90ea-5c527726540e,"Census Tract 207.06, Lexington County, South Carolina",-81.074,33.882,45,45063,45063020706
6e045216-ed06-4665-825c-b7ddfcadc4b2,"Census Tract 406.06, Clayton County, Georgia",-84.314,33.438,13,13063,13063040606
2746b117-510b-41fd-8bc5-d5cedac435ad,"Census Tract 9606, Taylor County, Wisconsin",-90.298,45.077,55,55119,55119960600
19801c45-6f81-48ad-b99f-014fe88083d2,"Census Tract 56, Charleston County, South Carolina",-80.059,32.837,45,45019,45019005600
ddce9f42-3fa9-4819-9b64-add90a0a1c30,"Census Tract 43, Charleston County, South Carolina",-79.970,32.856,45,45019,45019004300
768a9701-5f9c-4f3a-b0d5-cc37ee9821a5,"Census Tract 506.06, Gwinnett County, Georgia",-83.969,34.107,13,13135,13135050606
7256b5e6-8f5c-4cc9-893a-c90f50f11557,"Census Tract 29, Harrison County, Mississippi",-89.240,30.319,28,28047,28047002900
e85bffd3-ab44-4b0b-9376-a1a161d4926b,"Census Tract 9708.02, Dunn County, Wisconsin",-91.896,44.883,55,55033,55033970802
8fcf4043-7497-4715-afe4-898d20450788,"Census Tract 313.06, Cobb County, Georgia",-84.578,33.825,13,13067,13067031306
b76a3512-13c4-457c-9248-aeb37670de93,"Census Tract 133.02, Bibb County, Georgia",-83.537,32.831,13,13021,13021013302
01498931-70c2-4994-8bed-388462477af8,"Census Tract 9503, Coahoma County, Mississippi",-90.625,34.042,28,28027,28027950300
aa9600ab-2ef1-4d10-8829-966b77f04213,"Census Tract 9206, Laurens County, South Carolina",-81.931,34.507,45,45059,45059920600
d5546264-8992-4176-aa34-1289808f694c,"Census Tract 105.02, Pickens County, South Carolina",-82.698,34.888,45,45077,45077010502
16db228f-e0ed-4739-a960-e1269d7febec,"Census Tract 39, Fulton County, Georgia",-84.422,33.754,13,13121,13121003900
b506532a-f298-4e1f-9340-a7bb466ca0e7,"Census Tract 602.04, Rockdale County, Georgia",-84.040,33.642,13,13247,13247060204
b98d0ad2-4594-432f-9f9b-b9975b587dfd,"Census Tract 304.01, Oconee County, South Carolina",-83.062,34.766,45,45073,45073030401
4e08dfa7-fa28-4348-b7d8-706b68b2fd60,"Census Tract 9503, Marion County, Mississippi",-89.827,31.262,28,28091,28091950300
bd290128-de5f-467e-9953-a71f8fa8e866,"Census Tract 101.06, Richmond County, Georgia",-82.025,33.510,13,13245,13245010106
60bcb64e-0003-445f-8351-a6d9500ec8f8,"Census Tract 104, Dane County, Wisconsin",-89.330,43.058,55,55025,55025010400
391ce7ea-e533-4fb3-8c58-8239b570e353,"Census Tract 2031.01, Waukesha County, Wisconsin",-88.303,43.049,55,55133,55133203101
360b4aba-a200-4fe8-8db4-91df97aba2e8,"Census Tract 193, Milwaukee County, Wisconsin",-87.994,42.991,55,55079,55079019300
4c5ff080-8981-45af-ab7b-eb243167de0f,"Census Tract 1011, Oconto County, Wisconsin",-88.026,44.878,55,55083,55083101100
f60cb44b-936a-4aeb-a0be-268d041d720f,"Census Tract 106, Murray County, Georgia",-84.739,34.702,13,13213,13213010600
a4485f4f-f02a-4469-9098-166cfc707e2b,"Census Tract 9501, Chickasaw County, Mississippi",-88.748,34.004,28,28017,28017950100
8438fdfe-72a4-4858-996d-6d0ec8a40148,"Census Tract 503.21, Gwinnett County, Georgia",-84.229,33.978,13,13135,13135050321
088350ed-b3ba-4017-8187-fea9371ae1fb,"Census Tract 9603.02, Putnam County, Georgia",-83.294,33.203,13,13237,13237960302
25156529-722e-4ded-a7e9-d58cf0357360,"Census Tract 9604, Buffalo County, Wisconsin",-91.856,44.227,55,55011,55011960400
2a804344-aeb4-421d-ab9c-7dab37bce2a1,"Census Tract 9706.02, Greenwood County, South Carolina",-82.136,34.213,45,45047,45047970602
1006cb5b-5dfc-4c38-820c-b1a2ddb75637,"Census Tract 9701, Columbia County, Wisconsin",-89.187,43.600,55,55021,55021970100
5f9e0bdc-2090-4359-b4c4-9c1e99741145,"Census Tract 9501, Clay County, Mississippi",-88.757,33.639,28,28025,28025950100
1f2d0884-4e45-4c7e-b31c-035bc6bb1747,"Census Tract 114.02, Dane County, Wisconsin",-89.267,43.141,55,55025,55025011402
7505b11a-8925-4025-9373-ba6bc7ca66a0,"Census Tract 703.04, Henry County, Georgia",-84.147,33.445,13,13151,13151070304
2e3ec3b5-699c-4496-96eb-13462daa627d,"Census Tract 46.08, Charleston County, South Carolina",-79.786,32.881,45,45019,45019004608
959b7da7-f9f9-4d5c-adde-b6dd6c4ac015,"Census Tract 201.08, Houston County, Georgia",-83.683,32.623,13,13153,13153020108
338fc4fb-2f87-403e-8cb4-35a4b00f5c2b,"Census Tract 303.27, Cobb County, Georgia",-84.464,34.031,13,13067,13067030327
23a79870-ed95-49fe-9c4a-c5d76f9f31f8,"Census Tract 116.04, Richland County, South Carolina",-80.962,33.970,45,45079,45079011604
ddc6bb6d-71b2-4dd8-be67-1d8e531b0938,"Census Tract 2028, Waukesha County, Wisconsin",-88.224,43.018,55,55133,55133202800
2cc70d29-397b-47a8-97c8-987b90c1358c,"Census Tract 1008, Shawano County, Wisconsin",-89.128,44.826,55,55115,55115100800
1574144d-c7b4-4115-ad31-fe59e64c8fc4,"Census Tract 2.05, Union County, Georgia",-83.869,34.909,13,13291,13291000205
f5403f56-e57f-433e-8075-c4054fb070b6,"Census Tract 9610, Grant County, Wisconsin",-90.485,42.735,55,55043,55043961000
771916ef-ce60-4eb9-ae29-ac3e457a1593,"Census Tract 2, Sauk County, Wisconsin",-89.915,43.478,55,55111,55111000200
9384a59b-7459-4ba8-b145-53e2bd937398,"Census Tract 11.02, Marathon County, Wisconsin",-89.551,44.922,55,55073,55073001102
d84fcec0-dedf-428c-b1d7-a645f0aa1849,"Census Tract 9701, Dillon County, South Carolina",-79.380,34.517,45,45033,45033970100
d340a166-f652-4d4d-aa7a-6ee65c7ce79d,"Census Tract 212.03, Aiken County, South Carolina",-81.740,33.505,45,45003,45003021203
ec361833-9546-4815-9a47-794f37a14cbb,"Census Tract 1001, Juneau County, Wisconsin",-90.037,44.170,55,55057,55057100100
e169cfff-a2aa-4355-bcc4-93aa0b1cbbd0,"Census Tract 112.03, Pickens County, South Carolina",-82.795,34.678,45,45077,45077011203
c6e1393c-04b7-4f80-874a-a02d1b7245cc,"Census Tract 18.04, Dane County, Wisconsin",-89.372,43.086,55,55025,55025001804
8c2c30bc-896b-4e32-80cc-06f29936a593,"Census Tract 9701, Columbia County, Wisconsin",-89.206,43.504,55,55021,55021970100
288fee20-87da-4659-bdda-491d928c8361,"Census Tract 709, DeSoto County, Mississippi",-89.760,34.792,28,28033,28033070900
b1f9f970-6ef8-4f0b-89fd-70f3774b087c,"Census Tract 9.01, Beaufort County, South Carolina",-80.585,32.481,45,45013,45013000901
e475a752-b8c5-4917-8d83-17a6e8ce96a1,"Census Tract 9505.01, Holmes County, Mississippi",-89.908,32.968,28,28051,28051950501
f4bb3082-a82f-4f1c-9cf9-5ba49d85689f,"Census Tract 16, Rock County, Wisconsin",-89.046,42.502,55,55105,55105001600
c8bb040e-c9e8-47fa-b207-acd71b31b896,"Census Tract 106.01, Chatham County, Georgia",-81.151,32.111,13,13051,13051010601
b8ce4a90-788c-4d15-871d-08c00dd4b618,"Census Tract 701.02, DeSoto County, Mississippi",-90.138,34.965,28,28033,28033070102
aaddfe45-82c9-47e8-869b-1ebf960ef676,"Census Tract 705.02, Henry County, Georgia",-84.216,33.382,13,13151,13151070502
781229b8-a755-470a-a881-42187ed09eab,"Census Tract 101.02, Chatham County, Georgia",-81.052,32.031,13,13051,13051010102
59a08a4f-dee5-4fff-82d6-8cb61574d2a2,"Census Tract 9, Barron County, Wisconsin",-92.121,45.239,55,55005,55005000900
0d4980f6-73f4-495c-9eab-c3e7496d8cd8,"Census Tract 115.05, Fulton County, Georgia",-84.365,34.075,13,13121,13121011505
c5744e85-01aa-41fa-9e6e-22117949d98f,"Census Tract 141, Milwaukee County, Wisconsin",-87.920,43.050,55,55079,55079014100
d8d6b1b1-8890-401b-ac31-7f1389a8cf3d,"Census Tract 9502.01, Tattnall County, Georgia",-82.020,32.160,13,13267,13267950201
b9c43c0f-92ae-4f4e-bae3-9060c3965d0a,"Census Tract 214.12, DeKalb County, Georgia",-84.322,33.874,13,13089,13089021412
f2ad2c68-f602-4f00-b64a-d0caec4f59fc,"Census Tract 9615, Dodge County, Wisconsin",-88.458,43.332,55,55027,55027961500
27addc67-1c3f-4566-8269-11bd4b4868da,"Census Tract 9506, Grady County, Georgia",-84.294,30.771,13,13131,13131950600
a58f9f7b-4f6f-4d1f-8b4c-45e05dd411ef,"Census Tract 9609, Dodge County, Wisconsin",-88.830,43.446,55,55027,55027960900
b1ab528f-da2c-47e1-ad53-ac1388d651a6,"Census Tract 234.23, DeKalb County, Georgia",-84.296,33.687,13,13089,13089023423
7d35a3c9-793a-40c8-a179-ebd435ca2abc,"Census Tract 602, Milwaukee County, Wisconsin",-87.929,43.125,55,55079,55079060200
a9192960-a0a3-459f-949a-b0fe6dc1947b,"Census Tract 9400, Vilas County, Wisconsin",-89.880,45.977,55,55125,55125940000
b5b373e0-3797-4757-beb0-65306e766089,"Census Tract 1870, Milwaukee County, Wisconsin",-87.890,43.054,55,55079,55079187000
8c5f1776-bb5d-466d-9864-06bd1b43ce76,"Census Tract 1009, Door County, Wisconsin",-87.486,44.748,55,55029,55029100900
cd52b4c3-9527-4f4a-91cd-c152f8b0f9c7,"Census Tract 405.18, Clayton County, Georgia",-84.384,33.518,13,13063,13063040518
4b714e70-85ba-40df-88c6-924e24179bc5,"Census Tract 9503, Iowa County, Wisconsin",-90.335,42.968,55,55049,55049950300
2a3b4143-11cc-4373-8355-53b32a20d5a6,"Census Tract 9501, Noxubee County, Mississippi",-88.554,33.103,28,28103,28103950100
a02326d1-beb0-40f0-a95b-c449f672a8e4,"Census Tract 1008, Waupaca County, Wisconsin",-88.862,44.261,55,55135,55135100800
55ead03a-a917-4578-a6af-a81368b84213,"Census Tract 14, Brown County, Wisconsin",-87.995,44.489,55,55009,55009001400
20db6852-ddb6-4f0a-bc30-5c76ad54fc9d,"Census Tract 9505, Appling County, Georgia",-82.449,31.724,13,13001,13001950500
0053b1d6-b63f-4e09-85b5-cd785207d3b3,"Census Tract 220.01, Aiken County, South Carolina",-81.634,33.524,45,45003,45003022001
a6b45da5-45e1-41ef-b02e-0f94ceaa9f36,"Census Tract 216.02, Aiken County, South Carolina",-81.669,33.490,45,45003,45003021602
783cd552-275b-4336-99af-494652226382,"Census Tract 9505, Calhoun County, Mississippi",-89.310,33.855,28,28013,28013950500
a5452783-b3a7-42d1-8573-d1bd62663616,"Census Tract 9501.02, Franklin County, Mississippi",-90.822,31.376,28,28037,28037950102
8d999364-3f1d-42a7-846e-cfd7e43b9df8,"Census Tract 214.03, Lexington County, South Carolina",-81.499,33.858,45,45063,45063021403
06a6c48b-9186-43e0-b47e-674c23af1c10,"Census Tract 9703, Berrien County, Georgia",-83.265,31.192,13,13019,13019970300
1d345938-9fc6-406e-965d-c65527a88077,"Census Tract 9603, Jackson County, Wisconsin",-91.074,44.351,55,55053,55053960300
65a2e0e6-6ae2-4bd7-a63d-36309899daeb,"Census Tract 9.02, Lowndes County, Mississippi",-88.418,33.506,28,28087,28087000902
f576e2ae-4301-47bf-bf87-3543bd748867,"Census Tract 702.04, Henry County, Georgia",-84.163,33.538,13,13151,13151070204
bf94c353-aefe-4c57-8db5-8c1758a48339,"Census Tract 9503.02, Jasper County, South Carolina",-81.069,32.277,45,45053,45053950302
41526dc6-5b39-4a4a-86cf-253a5b3e6172,"Census Tract 108.01, Dorchester County, South Carolina",-80.266,32.952,45,45035,45035010801
b90af01c-a882-4f66-adb3-8018a3af564c,"Census Tract 2, Sauk County, Wisconsin",-89.867,43.461,55,55111,55111000200
7de55056-e186-42d1-ab2b-a9fc85096f2d,"Census Tract 9501.02, Walthall County, Mississippi",-90.232,31.183,28,28147,28147950102
220dc9e2-339c-4ec2-a76c-a5092d7564d5,"Census Tract 22.02, Greenville County, South Carolina",-82.440,34.856,45,45045,45045002202
5fb63c30-c9a5-4580-8530-1a7431f65e01,"Census Tract 9705.02, Meriwether County, Georgia",-84.615,32.852,13,13199,13199970502
a0e2d892-8b5f-4f35-8a5b-c12bd8bf7598,"Census Tract 14, Kenosha County, Wisconsin",-87.864,42.573,55,55059,55059001400
f705288c-41fa-46f7-89c9-a72d4d8b7319,"Census Tract 11, Anderson County, South Carolina",-82.657,34.536,45,45007,45007001100
3947e77b-0d4e-40ef-a02d-fab4aea569de,"Census Tract 104.02, Liberty County, Georgia",-81.609,31.789,13,13179,13179010402
e28c1dc2-a47d-4a62-95f1-c2da34f4b182,"Census Tract 25.07, Greenville County, South Carolina",-82.246,34.967,45,45045,45045002507
ba7c0cc6-705e-41e3-82b1-632b1fc6ee82,"Census Tract 105.04, Dorchester County, South Carolina",-80.238,33.008,45,45035,45035010504
16da6bc9-2848-4a97-9a86-d139acfda8b2,"Census Tract 9503.01, George County, Mississippi",-88.782,30.832,28,28039,28039950301
49402fe0-3bb9-40a3-aea2-8db554b79b32,"Census Tract 9501, Carroll County, Mississippi",-89.920,33.508,28,28015,28015950100
e58eda32-fa0a-426c-aba4-00b5511923ad,"Census Tract 132, Outagamie County, Wisconsin",-88.726,44.531,55,55087,55087013200
a14da133-c70c-4db7-ae50-5bbc44ade3dc,"Census Tract 9605, Marquette County, Wisconsin",-89.543,43.846,55,55077,55077960500
463baab7-83d9-481e-8423-1bad572adc4d,"Census Tract 44, Charleston County, South Carolina",-79.952,32.813,45,45019,45019004400
ad3b2008-43ed-41e7-a29e-1f2d9ca19860,"Census Tract 9501, Sharkey County, Mississippi",-90.795,33.074,28,28125,28125950100
5fe698c8-2db1-4d83-a3ca-66c1fdd4a775,"Census Tract 9614, Dodge County, Wisconsin",-88.540,43.422,55,55027,55027961400
2413eb52-6218-4585-bc8b-01976c7a2ef2,"Census Tract 505.27, Gwinnett County, Georgia",-84.002,34.015,13,13135,13135050527
6aef5970-ba81-45d3-983b-b0a4bc923451,"Census Tract 501.03, Milwaukee County, Wisconsin",-87.983,43.190,55,55079,55079050103
559db1ff-6f9d-4b3b-be16-8a4f8e6f925c,"Census Tract 103, Lancaster County, South Carolina",-80.652,34.659,45,45057,45057010300
d0e88c9e-4552-4ca2-a995-7e448868f7ce,"Census Tract 19, Marathon County, Wisconsin",-89.964,44.922,55,55073,55073001900
cfb082de-4010-4d15-929d-546a6efdb7a1,"Census Tract 2012.03, Waukesha County, Wisconsin",-88.129,43.033,55,55133,55133201203
2b7169b5-02ec-4356-a664-69e92ef86676,"Census Tract 106, Beaufort County, South Carolina",-80.730,32.250,45,45013,45013010600
b9d12665-ec6b-44dc-a27e-b84245576182,"Census Tract 9502, Winston County, Mississippi",-89.233,32.939,28,28159,28159950200
41673384-4054-4a3d-a1d6-199bb1ee5e31,"Census Tract 9506.01, Newberry County, South Carolina",-81.587,34.158,45,45071,45071950601
c6033357-fe19-4c5d-8d76-9efbfa341d83,"Census Tract 33.03, Harrison County, Mississippi",-88.950,30.441,28,28047,28047003303
8b36eb48-b71a-46b4-af15-59b7052d13a9,"Census Tract 9507, Vilas County, Wisconsin",-89.662,45.920,55,55125,55125950700
a675d35f-c5e6-40fb-a0c5-6d7e47ca965b,"Census Tract 9508, Monroe County, Wisconsin",-90.622,43.830,55,55081,55081950800
68ecfe67-d78c-4c39-8b3a-fa8bd6b47b20,"Census Tract 609.05, York County, South Carolina",-81.078,34.973,45,45091,45091060905
07290b63-adc3-4263-a495-f5bde8382233,"Census Tract 213.03, Brown County, Wisconsin",-88.071,44.486,55,55009,55009021303
e706551b-3e59-444a-ae42-20884f9f94cf,"Census Tract 17.05, Racine County, Wisconsin",-87.845,42.741,55,55101,55101001705
02159e86-f5fe-4869-b972-f89fa4fa31e5,"Census Tract 9507, Adams County, Wisconsin",-89.767,43.650,55,55001,55001950700
76542914-3f53-44c0-b9a7-2fe0853bd08c,"Census Tract 309.02, Oconee County, South Carolina",-82.975,34.597,45,45073,45073030902
68987ad9-c8b1-44cc-b8e0-7d0f168d4701,"Census Tract 9502, Simpson County, Mississippi",-89.899,31.984,28,28127,28127950200
beb6a8ba-25d8-4584-bf9d-8b93cddcea11,"Census Tract 9501, Amite County, Mississippi",-90.799,31.159,28,28005,28005950100
05443d2a-e5a5-4c70-825b-044e56660a06,"Census Tract 1011, Waupaca County, Wisconsin",-88.761,44.622,55,55135,55135101100
5f77c5ee-b30c-4325-93e8-6d9025d85e4e,"Census Tract 4.01, Floyd County, Georgia",-85.227,34.284,13,13115,13115000401
52f0923d-2ea0-4a31-bb88-53fe3972d92d,"Census Tract 207.02, Walker County, Georgia",-85.279,34.696,13,13295,13295020702
be604448-09ca-4929-ad26-eec58230c0b8,"Census Tract 80, Fulton County, Georgia",-84.464,33.736,13,13121,13121008000
73bf488f-97dc-4562-8e98-48bdbe68a435,"Census Tract 102.10, Fulton County, Georgia",-84.383,33.951,13,13121,13121010210
fad95924-bd70-4b29-b41a-65e6e90c05e4,"Census Tract 1016, Jefferson County, Wisconsin",-88.746,42.843,55,55055,55055101600
823a99cc-25bf-43fe-8ef8-2210d8b6d749,"Census Tract 103.02, Haralson County, Georgia",-85.134,33.727,13,13143,13143010302
db4bef7f-6911-4c4b-82ed-8c1fdfb4505e,"Census Tract 303.01, Catoosa County, Georgia",-85.121,34.898,13,13047,13047030301
b384a26d-8372-47c7-bff7-0807f378f69a,"Census Tract 102.01, Lauderdale County, Mississippi",-88.516,32.504,28,28075,28075010201
d0c54789-8d9e-4328-a835-035da7393a71,"Census Tract 1201.98, Harris County, Georgia",-85.040,32.821,13,13145,13145120198
ebb55f84-3cb3-4c62-9d21-4c8d557405b8,"Census Tract 421, Fond du Lac County, Wisconsin",-88.259,43.749,55,55039,55039042100
ff62fd6c-9f92-40a9-8e7e-48e68e57a09a,"Census Tract 9603, Thomas County, Georgia",-83.867,31.008,13,13275,13275960300
e2de42dd-e9a2-4e8b-a80f-2f40e925fb96,"Census Tract 9604.02, Bayfield County, Wisconsin",-90.972,46.573,55,55007,55007960402
dfa3eaa7-983d-4708-bc6e-1c3a159696b7,"Census Tract 1612.01, Spalding County, Georgia",-84.282,33.214,13,13255,13255161201
4636b716-ded8-486c-9a93-be5a312cd70a,"Census Tract 9602, Jefferson County, Georgia",-82.527,33.194,13,13163,13163960200
425fa6d5-b3e0-4715-9a3a-5ce162581cc8,"Census Tract 26.12, Charleston County, South Carolina",-80.017,32.813,45,45019,45019002612
7c485258-f524-46f4-ae44-e625cad3370c,"Census Tract 202.07, Rankin County, Mississippi",-90.050,32.284,28,28121,28121020207
662ef719-c5a5-40c8-af52-81273da3cf5e,"Census Tract 104.04, Camden County, Georgia",-81.645,30.787,13,13039,13039010404
bcf7d675-77fa-4495-9a5b-5ea273d52417,"Census Tract 120.02, Dane County, Wisconsin",-89.200,42.976,55,55025,55025012002
58c46133-4ee9-4ebf-819a-d76b1e4ccbdf,"Census Tract 9503, Newberry County, South Carolina",-81.615,34.501,45,45071,45071950300
84da31c1-7793-458a-9c94-3f9bfdaded18,"Census Tract 303.40, Cobb County, Georgia",-84.470,34.060,13,13067,13067030340
27b4e400-2c82-4dd1-a0f2-c091a3f9ed3a,"Census Tract 512.01, Horry County, South Carolina",-78.970,33.622,45,45051,45051051201
73a16f34-7f45-430b-b30d-5ad4a58cb5ce,"Census Tract 9507, Newberry County, South Carolina",-81.642,34.282,45,45071,45071950700
db22cf6b-d2f3-4f9c-9dca-76300b404b38,"Census Tract 9602, Lawrence County, Mississippi",-90.131,31.644,28,28077,28077960200
d5c910c6-591d-4993-953d-e091c6eafbf3,"Census Tract 128, Dane County, Wisconsin",-89.740,43.010,55,55025,55025012800
f31ac3d7-ea27-45de-a33a-4445ed76f93f,"Census Tract 1008, Milwaukee County, Wisconsin",-88.058,43.019,55,55079,55079100800
782dc2d9-215b-48bf-8540-a0eaec68988a,"Census Tract 9502.01, Wilkinson County, Mississippi",-91.317,31.116,28,28157,28157950201
c05ab79a-d780-49b1-a309-ad2d19fe7a58,"Census Tract 9502.02, Calhoun County, South Carolina",-80.781,33.672,45,45017,45017950202
57e0181d-0c88-4041-b24e-4bb356bf01ad,"Census Tract 6302.01, Ozaukee County, Wisconsin",-87.870,43.414,55,55089,55089630201
1c063454-e665-40db-96ba-d3535ce27abc,"Census Tract 301.02, Clarke County, Georgia",-83.358,33.973,13,13059,13059030102
bbcca340-4a94-41b7-8c6f-6ac0f45c84ee,"Census Tract 116.15, Fulton County, Georgia",-84.281,34.101,13,13121,13121011615
63aeb027-aae0-4cef-9990-5c1b2d16b794,"Census Tract 9705, Dillon County, South Carolina",-79.166,34.346,45,45033,45033970500
fb44d724-9044-40f6-b729-3d1806293c3d,"Census Tract 1, Macon County, Georgia",-83.941,32.457,13,13193,13193000100
0246ac80-7984-41f3-a84a-ea0e14764731,"Census Tract 44, Fulton County, Georgia",-84.401,33.741,13,13121,13121004400
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,"Census Tract 211.09, Lexington County, South Carolina",-81.190,34.062,45,45063,45063021109
749c2880-90f9-4673-9403-2b127cccac90,"Census Tract 101.14, Fulton County, Georgia",-84.381,33.892,13,13121,13121010114
e9582ff6-d22e-4302-bf6b-a7c510a37e58,"Census Tract 41, Milwaukee County, Wisconsin",-87.959,43.094,55,55079,55079004100
